genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000009105.1_ASM910v1_genomic.fna	0.0188675	0	507/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000009465.1_ASM946v1_genomic.fna	0.0174175	0	531/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000014105.1_ASM1410v1_genomic.fna	0.0184965	0	513/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000026965.1_ASM2696v1_genomic.fna	0.0181313	0	519/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000083565.1_ASM8356v1_genomic.fna	0.0218499	0	462/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000144995.1_K1207_nm2.0_genomic.fna	0.0167251	0	543/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000145015.1_S0108_nm2.0_genomic.fna	0.0169536	0	539/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000146655.1_ASM14665v1_genomic.fna	0.0186813	0	510/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000152165.1_ASM15216v1_genomic.fna	0.015943	0	557/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000185025.1_ASM18502v2_genomic.fna	0.00173271	0	931/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000191205.1_ASM19120v2_genomic.fna	0.0164989	0	547/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000191225.1_ASM19122v2_genomic.fna	0.0170687	0	537/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000191245.1_ASM19124v2_genomic.fna	0.0105261	0	669/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000191265.1_ASM19126v2_genomic.fna	0.014871	0	577/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000191285.1_ASM19128v2_genomic.fna	0.0171265	0	536/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000191305.1_ASM19130v2_genomic.fna	0.00160079	0	936/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000191325.1_ASM19132v2_genomic.fna	0.0188675	0	507/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000191345.1_ASM19134v2_genomic.fna	0.0113974	0	649/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000191425.1_ASM19142v1_genomic.fna	0.0186195	0	511/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000191445.1_ASM19144v1_genomic.fna	0.00178577	0	929/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000191465.1_ASM19146v1_genomic.fna	0.0154006	0	567/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000191485.1_ASM19148v1_genomic.fna	0.0172424	0	534/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000191505.1_ASM19150v1_genomic.fna	0.0115313	0	646/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000191525.1_ASM19152v1_genomic.fna	0.0152404	0	570/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000193815.1_ASM19381v2_genomic.fna	0.0183741	0	515/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000240545.1_ASM24054v2_genomic.fna	0.0174761	0	530/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000240565.1_ASM24056v2_genomic.fna	0.0178312	0	524/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000240585.1_ASM24058v2_genomic.fna	0.0188675	0	507/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000240605.1_ASM24060v2_genomic.fna	0.0178312	0	524/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000240625.1_ASM24062v2_genomic.fna	0.0179508	0	522/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000240645.1_ASM24064v2_genomic.fna	0.0178312	0	524/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000240665.1_ASM24066v2_genomic.fna	0.0199514	0	490/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000242735.1_ASM24273v2_genomic.fna	0.0178909	0	523/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000242755.1_ASM24275v2_genomic.fna	0.0184352	0	514/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000253215.1_ASM25321v1_genomic.fna	0.0192445	0	501/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000265135.1_ASM26513v1_genomic.fna	0.0157789	0	560/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000265155.1_ASM26515v1_genomic.fna	0.015616	0	563/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000293245.1_ASM29324v1_genomic.fna	0.0203459	0	484/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000293265.1_ASM29326v1_genomic.fna	0.0174761	0	530/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000293285.1_ASM29328v1_genomic.fna	0.0175939	0	528/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000293305.1_ASM29330v1_genomic.fna	0.0175349	0	529/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000293325.1_ASM29332v1_genomic.fna	0.0178909	0	523/1000
genomes/487/GCF_000008805.1_ASM880v1_genomic.fna	genomes/487/GCF_000293345.1_ASM29334v1_genomic.fna	0.0177716	0	525/1000
